"Active (0/1)";"Name *";"Categories (x,y,z...)";"Price tax excluded";"Tax rule ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Brand;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;"Delivery time of in-stock products:";"Delivery time of out-of-stock products with allowed orders:";Quantity;"Minimal quantity";"Low stock level";"Send me an email when the quantity is under this level";Visibility;"Additional shipping cost";"Unit for the price per unit";"Price per unit";Summary;Description;"Tags (x,y,z...)";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product availability date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs (x,y,z...)";"Image alt texts (x,y,z...)";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
1;"Sierra de Guara";76;276.859504;1;0.000000;0;;;;;"Sierra de Guara";;;"Top Relieve 3D";;;;0.000000;37.000000;25.000000;14.000000;4.000000;;;0;1;;0;both;0.000000;;;"La Sierra de Guara es una cadena montañosa en las primeras estribaciones de los montes Pirineos. Se encuentra situada al noreste de la ciudad de Huesca, extendiéndose de este a oeste entre los ríos Guatizalema y Alcanadre. Su punto más elevado lo constituye el Tozal de Guara o Pico de Guara Modelo en proceso de mejora de caracterización. Los pedidos actuales y futuros, serán enviados con esta nueva mejora, alcanzando mayor realismo.";"Nuestros M.D.E (modelos digitales de elevación) con datos Geo-Espaciales pueden ser de gran utilidad como regalo para un evento de un familiar o amigo: cumpleaños, aniversario, expedición...etc, también para coleccionar todos los picos que ha subido y recordar esos momentos pudiendo sobre la maqueta reseñarlos con un rotulador de 0,5 , Rutas que ha explorado, en vuelo de parapente, o en MTB o haciendo un Trekking, todo ello gracias a Top Relieve 3D. Y como no para ser entregados como un TROFEO 3 D único y original a cualquier competición realizada en la Montaña. Todos nuestros productos por su forma de elaboración y acabado artesanal, pueden ser servidos en un plazo de entre 3 y 10 días según el stock que tengamos disponible en ese momento, no obstante, nos pondremos en contacto tras haber realizado vuestro pedido para confirmar dicha fecha. Para cualquier consulta no dudéis en contactar con nosotros, estaremos encantados de atenderos.";;"Top Relieve 3D • Sierra de Guara";;"Maqueta de Sierra de Guara";sierra-de-guara;;;1;;"2018-08-28 16:38:18";1;http://toprelieve3d.com/img/p/3/5/3/5/3535.jpg,http://toprelieve3d.com/img/p/3/5/3/6/3536.jpg,http://toprelieve3d.com/img/p/3/5/3/7/3537.jpg;;0;"Tamaño:25 x 38 cm:1:0,Ubicación temática:España:2:0,Ubicación temática:Rutas y senderos GR:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Ama Dablam / Esc 1:30.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Ama Dablam";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;20;1;;0;both;0.000000;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";ama-dablam;;;1;;"2018-12-25 21:00:43";1;http://toprelieve3d.com/img/p/1/6/9/6/1696.jpg,http://toprelieve3d.com/img/p/1/6/9/7/1697.jpg,http://toprelieve3d.com/img/p/1/6/9/8/1698.jpg,http://toprelieve3d.com/img/p/1/6/9/9/1699.jpg,http://toprelieve3d.com/img/p/1/7/0/0/1700.jpg,http://toprelieve3d.com/img/p/1/7/0/1/1701.jpg,http://toprelieve3d.com/img/p/1/7/0/2/1702.jpg,http://toprelieve3d.com/img/p/1/7/0/3/1703.jpg,http://toprelieve3d.com/img/p/1/7/0/4/1704.jpg,http://toprelieve3d.com/img/p/1/7/0/5/1705.jpg,http://toprelieve3d.com/img/p/1/7/0/6/1706.jpg,http://toprelieve3d.com/img/p/1/7/8/1/1781.jpg,http://toprelieve3d.com/img/p/1/7/8/2/1782.jpg,http://toprelieve3d.com/img/p/3/8/3/9/3839.jpg,http://toprelieve3d.com/img/p/3/8/4/0/3840.jpg,http://toprelieve3d.com/img/p/3/8/4/1/3841.jpg,http://toprelieve3d.com/img/p/3/8/4/2/3842.jpg,http://toprelieve3d.com/img/p/3/8/4/3/3843.jpg,http://toprelieve3d.com/img/p/3/8/4/4/3844.jpg,http://toprelieve3d.com/img/p/3/8/4/5/3845.jpg,http://toprelieve3d.com/img/p/3/8/4/6/3846.jpg,http://toprelieve3d.com/img/p/3/8/4/7/3847.jpg,http://toprelieve3d.com/img/p/3/8/4/8/3848.jpg,http://toprelieve3d.com/img/p/3/8/4/9/3849.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 30.000:2:0,Ubicación temática:Himalaya:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Ama Dablam / Esc 1:30.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Ama Dablam";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;10;1;;0;both;0.000000;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";ama-dablam;;;1;;"2018-12-25 21:00:43";1;http://toprelieve3d.com/img/p/1/6/9/6/1696.jpg,http://toprelieve3d.com/img/p/1/6/9/7/1697.jpg,http://toprelieve3d.com/img/p/1/6/9/8/1698.jpg,http://toprelieve3d.com/img/p/1/6/9/9/1699.jpg,http://toprelieve3d.com/img/p/1/7/0/0/1700.jpg,http://toprelieve3d.com/img/p/1/7/0/1/1701.jpg,http://toprelieve3d.com/img/p/1/7/0/2/1702.jpg,http://toprelieve3d.com/img/p/1/7/0/3/1703.jpg,http://toprelieve3d.com/img/p/1/7/0/4/1704.jpg,http://toprelieve3d.com/img/p/1/7/0/5/1705.jpg,http://toprelieve3d.com/img/p/1/7/0/6/1706.jpg,http://toprelieve3d.com/img/p/1/7/8/1/1781.jpg,http://toprelieve3d.com/img/p/1/7/8/2/1782.jpg,http://toprelieve3d.com/img/p/3/8/3/9/3839.jpg,http://toprelieve3d.com/img/p/3/8/4/0/3840.jpg,http://toprelieve3d.com/img/p/3/8/4/1/3841.jpg,http://toprelieve3d.com/img/p/3/8/4/2/3842.jpg,http://toprelieve3d.com/img/p/3/8/4/3/3843.jpg,http://toprelieve3d.com/img/p/3/8/4/4/3844.jpg,http://toprelieve3d.com/img/p/3/8/4/5/3845.jpg,http://toprelieve3d.com/img/p/3/8/4/6/3846.jpg,http://toprelieve3d.com/img/p/3/8/4/7/3847.jpg,http://toprelieve3d.com/img/p/3/8/4/8/3848.jpg,http://toprelieve3d.com/img/p/3/8/4/9/3849.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 30.000:2:0,Ubicación temática:Himalaya:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Ama Dablam / Esc 1:30.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Ama Dablam";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;10;1;;0;both;0.000000;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";ama-dablam;;;1;;"2018-12-25 21:00:43";1;http://toprelieve3d.com/img/p/1/6/9/6/1696.jpg,http://toprelieve3d.com/img/p/1/6/9/7/1697.jpg,http://toprelieve3d.com/img/p/1/6/9/8/1698.jpg,http://toprelieve3d.com/img/p/1/6/9/9/1699.jpg,http://toprelieve3d.com/img/p/1/7/0/0/1700.jpg,http://toprelieve3d.com/img/p/1/7/0/1/1701.jpg,http://toprelieve3d.com/img/p/1/7/0/2/1702.jpg,http://toprelieve3d.com/img/p/1/7/0/3/1703.jpg,http://toprelieve3d.com/img/p/1/7/0/4/1704.jpg,http://toprelieve3d.com/img/p/1/7/0/5/1705.jpg,http://toprelieve3d.com/img/p/1/7/0/6/1706.jpg,http://toprelieve3d.com/img/p/1/7/8/1/1781.jpg,http://toprelieve3d.com/img/p/1/7/8/2/1782.jpg,http://toprelieve3d.com/img/p/3/8/3/9/3839.jpg,http://toprelieve3d.com/img/p/3/8/4/0/3840.jpg,http://toprelieve3d.com/img/p/3/8/4/1/3841.jpg,http://toprelieve3d.com/img/p/3/8/4/2/3842.jpg,http://toprelieve3d.com/img/p/3/8/4/3/3843.jpg,http://toprelieve3d.com/img/p/3/8/4/4/3844.jpg,http://toprelieve3d.com/img/p/3/8/4/5/3845.jpg,http://toprelieve3d.com/img/p/3/8/4/6/3846.jpg,http://toprelieve3d.com/img/p/3/8/4/7/3847.jpg,http://toprelieve3d.com/img/p/3/8/4/8/3848.jpg,http://toprelieve3d.com/img/p/3/8/4/9/3849.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 30.000:2:0,Ubicación temática:Himalaya:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Ama Dablam / Esc 1:30.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Ama Dablam";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;0;1;;0;both;0.000000;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta 3D del Ama Dablam a escala 1:30.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";ama-dablam;;;1;;"2018-12-25 21:00:43";1;http://toprelieve3d.com/img/p/1/6/9/6/1696.jpg,http://toprelieve3d.com/img/p/1/6/9/7/1697.jpg,http://toprelieve3d.com/img/p/1/6/9/8/1698.jpg,http://toprelieve3d.com/img/p/1/6/9/9/1699.jpg,http://toprelieve3d.com/img/p/1/7/0/0/1700.jpg,http://toprelieve3d.com/img/p/1/7/0/1/1701.jpg,http://toprelieve3d.com/img/p/1/7/0/2/1702.jpg,http://toprelieve3d.com/img/p/1/7/0/3/1703.jpg,http://toprelieve3d.com/img/p/1/7/0/4/1704.jpg,http://toprelieve3d.com/img/p/1/7/0/5/1705.jpg,http://toprelieve3d.com/img/p/1/7/0/6/1706.jpg,http://toprelieve3d.com/img/p/1/7/8/1/1781.jpg,http://toprelieve3d.com/img/p/1/7/8/2/1782.jpg,http://toprelieve3d.com/img/p/3/8/3/9/3839.jpg,http://toprelieve3d.com/img/p/3/8/4/0/3840.jpg,http://toprelieve3d.com/img/p/3/8/4/1/3841.jpg,http://toprelieve3d.com/img/p/3/8/4/2/3842.jpg,http://toprelieve3d.com/img/p/3/8/4/3/3843.jpg,http://toprelieve3d.com/img/p/3/8/4/4/3844.jpg,http://toprelieve3d.com/img/p/3/8/4/5/3845.jpg,http://toprelieve3d.com/img/p/3/8/4/6/3846.jpg,http://toprelieve3d.com/img/p/3/8/4/7/3847.jpg,http://toprelieve3d.com/img/p/3/8/4/8/3848.jpg,http://toprelieve3d.com/img/p/3/8/4/9/3849.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 30.000:2:0,Ubicación temática:Himalaya:3:0";0;new;0;0;0;2;1;0;0;
0;"Monte Arabi";2;57.851240;1;0.000000;0;;;;;"Monte Arabi";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;20;1;;0;both;0.000000;;;"El monte Arabí es una elevación montañosa puntual situada en el municipio de Yecla, perteneciente a la Región de Murcia. Su altitud es de 1068 metros, y su extensión es relativamente pequeña, no pudiéndose considerar como una sierra. Modelo en proceso de mejora de caracterización. Los pedidos actuales y futuros, serán enviados con esta nueva mejora, alcanzando mayor realismo.";"Nuestros M.D.E (modelos digitales de elevación) con datos Geo-Espaciales pueden ser de gran utilidad como regalo para un evento de un familiar o amigo: cumpleaños, aniversario, expedición...etc, también para coleccionar todos los picos que ha subido y recordar esos momentos pudiendo sobre la maqueta reseñarlos con un rotulador de 0,5 , Rutas que ha explorado, en vuelo de parapente, o en MTB o haciendo un Trekking, todo ello gracias a Top Relieve 3D. Y como no para ser entregados como un TROFEO 3 D único y original a cualquier competición realizada en la Montaña. Todos nuestros productos por su forma de elaboración y acabado artesanal, pueden ser servidos en un plazo de entre 3 y 10 días según el stock que tengamos disponible en ese momento, no obstante, nos pondremos en contacto tras haber realizado vuestro pedido para confirmar dicha fecha. Para cualquier consulta no dudéis en contactar con nosotros, estaremos encantados de atenderos.";;"Top Relieve 3D • Monte Arabi";;"Maqueta de Monte Arabi";monte-arabi;;;1;;"2018-12-26 14:08:44";1;http://toprelieve3d.com/img/p/4/2/8/428.jpg,http://toprelieve3d.com/img/p/4/2/9/429.jpg,http://toprelieve3d.com/img/p/4/3/0/430.jpg,http://toprelieve3d.com/img/p/4/3/1/431.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 12.000:2:0";0;new;0;0;0;2;1;0;0;
0;"Monte Arabi";2;57.851240;1;0.000000;0;;;;;"Monte Arabi";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;10;1;;0;both;0.000000;;;"El monte Arabí es una elevación montañosa puntual situada en el municipio de Yecla, perteneciente a la Región de Murcia. Su altitud es de 1068 metros, y su extensión es relativamente pequeña, no pudiéndose considerar como una sierra. Modelo en proceso de mejora de caracterización. Los pedidos actuales y futuros, serán enviados con esta nueva mejora, alcanzando mayor realismo.";"Nuestros M.D.E (modelos digitales de elevación) con datos Geo-Espaciales pueden ser de gran utilidad como regalo para un evento de un familiar o amigo: cumpleaños, aniversario, expedición...etc, también para coleccionar todos los picos que ha subido y recordar esos momentos pudiendo sobre la maqueta reseñarlos con un rotulador de 0,5 , Rutas que ha explorado, en vuelo de parapente, o en MTB o haciendo un Trekking, todo ello gracias a Top Relieve 3D. Y como no para ser entregados como un TROFEO 3 D único y original a cualquier competición realizada en la Montaña. Todos nuestros productos por su forma de elaboración y acabado artesanal, pueden ser servidos en un plazo de entre 3 y 10 días según el stock que tengamos disponible en ese momento, no obstante, nos pondremos en contacto tras haber realizado vuestro pedido para confirmar dicha fecha. Para cualquier consulta no dudéis en contactar con nosotros, estaremos encantados de atenderos.";;"Top Relieve 3D • Monte Arabi";;"Maqueta de Monte Arabi";monte-arabi;;;1;;"2018-12-26 14:08:44";1;http://toprelieve3d.com/img/p/4/2/8/428.jpg,http://toprelieve3d.com/img/p/4/2/9/429.jpg,http://toprelieve3d.com/img/p/4/3/0/430.jpg,http://toprelieve3d.com/img/p/4/3/1/431.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 12.000:2:0";0;new;0;0;0;2;1;0;0;
0;"Monte Arabi";2;57.851240;1;0.000000;0;;;;;"Monte Arabi";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;10;1;;0;both;0.000000;;;"El monte Arabí es una elevación montañosa puntual situada en el municipio de Yecla, perteneciente a la Región de Murcia. Su altitud es de 1068 metros, y su extensión es relativamente pequeña, no pudiéndose considerar como una sierra. Modelo en proceso de mejora de caracterización. Los pedidos actuales y futuros, serán enviados con esta nueva mejora, alcanzando mayor realismo.";"Nuestros M.D.E (modelos digitales de elevación) con datos Geo-Espaciales pueden ser de gran utilidad como regalo para un evento de un familiar o amigo: cumpleaños, aniversario, expedición...etc, también para coleccionar todos los picos que ha subido y recordar esos momentos pudiendo sobre la maqueta reseñarlos con un rotulador de 0,5 , Rutas que ha explorado, en vuelo de parapente, o en MTB o haciendo un Trekking, todo ello gracias a Top Relieve 3D. Y como no para ser entregados como un TROFEO 3 D único y original a cualquier competición realizada en la Montaña. Todos nuestros productos por su forma de elaboración y acabado artesanal, pueden ser servidos en un plazo de entre 3 y 10 días según el stock que tengamos disponible en ese momento, no obstante, nos pondremos en contacto tras haber realizado vuestro pedido para confirmar dicha fecha. Para cualquier consulta no dudéis en contactar con nosotros, estaremos encantados de atenderos.";;"Top Relieve 3D • Monte Arabi";;"Maqueta de Monte Arabi";monte-arabi;;;1;;"2018-12-26 14:08:44";1;http://toprelieve3d.com/img/p/4/2/8/428.jpg,http://toprelieve3d.com/img/p/4/2/9/429.jpg,http://toprelieve3d.com/img/p/4/3/0/430.jpg,http://toprelieve3d.com/img/p/4/3/1/431.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 12.000:2:0";0;new;0;0;0;2;1;0;0;
0;"Monte Arabi";2;57.851240;1;0.000000;0;;;;;"Monte Arabi";;;"Top Relieve 3D";;;;0.000000;30.000000;14.000000;20.000000;2.000000;;;0;1;;0;both;0.000000;;;"El monte Arabí es una elevación montañosa puntual situada en el municipio de Yecla, perteneciente a la Región de Murcia. Su altitud es de 1068 metros, y su extensión es relativamente pequeña, no pudiéndose considerar como una sierra. Modelo en proceso de mejora de caracterización. Los pedidos actuales y futuros, serán enviados con esta nueva mejora, alcanzando mayor realismo.";"Nuestros M.D.E (modelos digitales de elevación) con datos Geo-Espaciales pueden ser de gran utilidad como regalo para un evento de un familiar o amigo: cumpleaños, aniversario, expedición...etc, también para coleccionar todos los picos que ha subido y recordar esos momentos pudiendo sobre la maqueta reseñarlos con un rotulador de 0,5 , Rutas que ha explorado, en vuelo de parapente, o en MTB o haciendo un Trekking, todo ello gracias a Top Relieve 3D. Y como no para ser entregados como un TROFEO 3 D único y original a cualquier competición realizada en la Montaña. Todos nuestros productos por su forma de elaboración y acabado artesanal, pueden ser servidos en un plazo de entre 3 y 10 días según el stock que tengamos disponible en ese momento, no obstante, nos pondremos en contacto tras haber realizado vuestro pedido para confirmar dicha fecha. Para cualquier consulta no dudéis en contactar con nosotros, estaremos encantados de atenderos.";;"Top Relieve 3D • Monte Arabi";;"Maqueta de Monte Arabi";monte-arabi;;;1;;"2018-12-26 14:08:44";1;http://toprelieve3d.com/img/p/4/2/8/428.jpg,http://toprelieve3d.com/img/p/4/2/9/429.jpg,http://toprelieve3d.com/img/p/4/3/0/430.jpg,http://toprelieve3d.com/img/p/4/3/1/431.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 12.000:2:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Circo de Gredos";;;"Top Relieve 3D";;;;0.000000;30.000000;20.000000;14.000000;2.000000;;;28;1;;0;both;0.000000;;;"Maqueta del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";;"Maqueta 3D del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";circo-de-gredos;;;1;;"2018-12-26 14:13:30";1;http://toprelieve3d.com/img/p/3/3/0/4/3304.jpg,http://toprelieve3d.com/img/p/3/3/0/5/3305.jpg,http://toprelieve3d.com/img/p/3/3/0/6/3306.jpg,http://toprelieve3d.com/img/p/3/3/0/7/3307.jpg,http://toprelieve3d.com/img/p/3/3/0/8/3308.jpg,http://toprelieve3d.com/img/p/3/3/0/9/3309.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Circo de Gredos";;;"Top Relieve 3D";;;;0.000000;30.000000;20.000000;14.000000;2.000000;;;10;1;;0;both;0.000000;;;"Maqueta del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";;"Maqueta 3D del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";circo-de-gredos;;;1;;"2018-12-26 14:13:30";1;http://toprelieve3d.com/img/p/3/3/0/4/3304.jpg,http://toprelieve3d.com/img/p/3/3/0/5/3305.jpg,http://toprelieve3d.com/img/p/3/3/0/6/3306.jpg,http://toprelieve3d.com/img/p/3/3/0/7/3307.jpg,http://toprelieve3d.com/img/p/3/3/0/8/3308.jpg,http://toprelieve3d.com/img/p/3/3/0/9/3309.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Circo de Gredos";;;"Top Relieve 3D";;;;0.000000;30.000000;20.000000;14.000000;2.000000;;;10;1;;0;both;0.000000;;;"Maqueta del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";;"Maqueta 3D del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";circo-de-gredos;;;1;;"2018-12-26 14:13:30";1;http://toprelieve3d.com/img/p/3/3/0/4/3304.jpg,http://toprelieve3d.com/img/p/3/3/0/5/3305.jpg,http://toprelieve3d.com/img/p/3/3/0/6/3306.jpg,http://toprelieve3d.com/img/p/3/3/0/7/3307.jpg,http://toprelieve3d.com/img/p/3/3/0/8/3308.jpg,http://toprelieve3d.com/img/p/3/3/0/9/3309.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Circo de Gredos";;;"Top Relieve 3D";;;;0.000000;30.000000;20.000000;14.000000;2.000000;;;8;1;;0;both;0.000000;;;"Maqueta del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";;"Maqueta 3D del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";circo-de-gredos;;;1;;"2018-12-26 14:13:30";1;http://toprelieve3d.com/img/p/3/3/0/4/3304.jpg,http://toprelieve3d.com/img/p/3/3/0/5/3305.jpg,http://toprelieve3d.com/img/p/3/3/0/6/3306.jpg,http://toprelieve3d.com/img/p/3/3/0/7/3307.jpg,http://toprelieve3d.com/img/p/3/3/0/8/3308.jpg,http://toprelieve3d.com/img/p/3/3/0/9/3309.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Circo de Gredos";;;"Top Relieve 3D";;;;0.000000;30.000000;20.000000;14.000000;2.000000;;;0;1;;0;both;0.000000;;;"Maqueta del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Maqueta Circo de Gredos / Esc 1:20.000 / 15 x 15 cm";;"Maqueta 3D del Circo de Gredos a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";circo-de-gredos;;;1;;"2018-12-26 14:13:30";1;http://toprelieve3d.com/img/p/3/3/0/4/3304.jpg,http://toprelieve3d.com/img/p/3/3/0/5/3305.jpg,http://toprelieve3d.com/img/p/3/3/0/6/3306.jpg,http://toprelieve3d.com/img/p/3/3/0/7/3307.jpg,http://toprelieve3d.com/img/p/3/3/0/8/3308.jpg,http://toprelieve3d.com/img/p/3/3/0/9/3309.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Pedraforca / Esc 1:25.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;Pedraforca;;;"Top Relieve 3D";;;;0.000000;25.000000;22.000000;14.000000;2.000000;;;17;1;;0;both;0.000000;;;"Maqueta del Pedraforca a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Maqueta Pedraforca / Esc 1:25.000 / 15 x 15 cm";;"Maqueta 3D del Pedraforca a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";pedraforca;;;1;;"2019-01-06 13:43:16";1;http://toprelieve3d.com/img/p/3/0/0/2/3002.jpg,http://toprelieve3d.com/img/p/3/7/6/6/3766.jpg,http://toprelieve3d.com/img/p/3/7/6/7/3767.jpg,http://toprelieve3d.com/img/p/3/7/6/8/3768.jpg,http://toprelieve3d.com/img/p/3/7/6/9/3769.jpg,http://toprelieve3d.com/img/p/3/7/7/0/3770.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 25.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0,Ubicación temática:Pirineos:5:0";0;new;0;0;0;2;1;0;0;
